id,sugar,total_fat,cluster
1411805,53.57,0.0,1
1743047,2.44,2.85,0
426285,0.0,0.0,0
1239842,42.5,0.0,1
1565623,5.77,2.88,0
2049678,4.22,0.0,0
1456454,0.4,1.01,0
1771848,0.0,31.25,2
1612850,0.0,21.43,2
614572,1.7,30.04,2
1736179,42.42,30.3,3
630608,2.5,22.5,2
1662175,6.94,0.0,0
2030047,39.53,32.56,3
1910053,0.83,0.0,0
373926,0.0,0.0,0
1938769,0.0,21.43,2
489069,4.0,10.0,0
1890014,10.71,25.0,2
692736,22.35,17.65,1
2193790,41.67,0.0,1
1704467,2.5,0.0,0
1714478,50.0,12.5,1
1828761,35.71,0.0,1
1294716,14.29,42.86,2
1567213,0.0,2.22,0
2153674,2.79,8.05,0
1950271,0.29,0.0,0
505403,0.0,34.78,2
1065457,5.56,0.0,0
2116391,46.51,32.56,3
2088311,0.0,0.0,0
2110432,3.21,6.41,0
472812,12.94,7.06,0
423827,7.14,32.14,2
354616,61.0,28.0,3
1739756,1.75,14.04,0
1528925,34.62,19.23,3
1405903,3.57,25.0,2
1312917,25.45,14.55,1
743748,0.0,0.0,0
1692496,6.25,21.88,2
2037290,1.19,11.9,0
1868903,0.83,1.04,0
2121602,2.5,0.0,0
1311377,2.47,6.01,0
1270156,3.12,0.0,0
762230,41.38,20.69,3
2084854,6.67,0.0,0
2043001,11.39,0.0,0
1286036,0.0,10.0,0
2061762,9.6,0.76,0
1782247,35.71,21.43,3
401665,3.33,50.0,2
2184886,0.43,0.0,0
1959889,42.86,42.86,3
1544977,2.0,4.0,0
1914970,40.0,20.0,3
1978831,0.0,17.86,2
1831139,5.06,0.21,0
626874,0.94,9.86,0
2194291,8.57,3.57,0
1956371,6.25,50.0,2
1005497,47.5,20.0,3
1096713,0.0,0.0,0
1426904,7.14,50.0,2
936506,23.53,12.94,1
2057313,33.33,11.9,1
1377184,22.0,10.0,1
1217714,1.53,10.69,0
448692,0.0,0.0,0
701066,0.0,32.14,2
1123427,0.0,21.05,2
1471968,0.0,0.0,0
905460,4.7,4.12,0
1161656,6.9,12.07,0
937030,0.0,8.75,0
1580328,24.49,18.37,1
1986588,3.28,0.0,0
1581524,0.77,0.0,0
1139453,0.0,11.49,0
1382426,0.0,1.0,0
1706871,0.0,1.79,0
1260177,27.93,6.31,1
1686054,3.53,1.18,0
481074,5.07,0.0,0
1810280,1.44,4.81,0
1592161,60.0,10.0,1
669442,3.57,14.29,0
635898,0.0,3.57,0
2118341,37.14,5.71,1
588163,3.02,2.01,0
1237863,0.0,0.0,0
1854258,2.44,0.41,0
1106579,2.5,40.0,2
757758,0.82,0.41,0
955369,0.0,0.0,0
1631710,0.0,11.5,0
510465,22.35,16.47,1
1536039,34.21,0.0,1
353943,1.76,3.53,0
1590255,9.86,0.0,0
1678691,27.27,14.55,1
923082,2.92,3.75,0
1697086,8.57,0.71,0
856246,9.19,0.18,0
2045547,50.0,36.84,3
1494937,4.0,2.0,0
1521329,20.0,35.0,2
720808,22.58,9.68,1
1062767,1.68,8.39,0
2045500,3.57,25.0,2
2087726,55.56,16.67,3
891738,33.33,19.3,3
1856795,21.82,12.73,1
1138927,0.0,1.79,0
512181,0.0,35.71,2
1155613,48.08,21.15,3
1231687,43.33,20.0,3
408108,10.0,11.67,0
1714967,37.19,18.18,3
1423467,1.18,0.0,0
1360059,16.67,0.0,0
1926396,20.35,9.73,1
2162850,7.96,1.33,0
404587,3.7,25.93,2
1877287,10.0,26.67,2
385871,29.17,10.42,1
611776,10.85,0.0,0
1909159,5.0,0.0,0
1972512,23.01,23.89,3
542828,10.71,17.86,2
1291743,1.67,3.33,0
1762480,3.57,21.43,2
1945010,5.26,2.63,0
1315544,6.67,14.0,0
1736942,0.0,11.49,0
1354869,3.33,0.0,0
1920957,5.29,0.0,0
1580774,51.72,20.69,3
506480,0.0,28.57,2
1330784,20.0,0.0,0
845646,3.57,1.79,0
1386004,3.57,46.43,2
353888,22.58,16.77,1
485247,3.57,25.0,2
1139199,7.14,8.93,0
1072827,35.56,24.44,3
1357875,6.19,3.54,0
773686,6.67,16.67,0
619682,0.0,2.94,0
2143489,1.26,4.04,0
500259,3.33,46.67,2
555099,2.35,0.0,0
2165433,7.14,32.14,2
739002,1.76,0.0,0
718232,6.48,1.41,0
555163,16.18,7.88,0
2055694,5.88,2.94,0
2099547,23.33,26.67,3
466259,0.95,19.05,2
1191623,16.67,20.0,2
637784,3.57,17.86,2
1559287,4.88,0.0,0
398364,3.57,32.14,2
1810632,7.14,28.57,2
494566,0.0,9.38,0
514973,0.0,39.29,2
1576813,8.33,8.33,0
549413,8.33,0.0,0
2153715,20.65,11.96,1
799959,6.67,0.0,0
557620,0.0,7.14,0
507149,7.06,0.0,0
344811,9.5,13.3,0
401523,3.57,21.43,2
438387,2.75,8.24,0
1231942,12.68,0.0,0
1850619,3.28,0.0,0
1507681,9.23,0.77,0
1572688,11.25,0.0,0
1619448,2.7,0.0,0
387500,2.86,0.0,0
1211658,0.0,15.18,0
1472373,3.28,0.0,0
1576531,40.0,0.0,1
485566,42.86,0.0,1
1735388,0.0,25.0,2
1018705,13.33,0.0,0
2133594,6.67,15.0,0
1898532,0.0,50.0,2
558566,2.94,0.0,0
1862514,52.94,0.0,1
1632445,0.0,6.67,0
1968365,13.33,40.0,2
1667186,0.0,32.14,2
1726930,3.57,35.71,2
1496383,4.62,0.38,0
682732,7.14,0.0,0
1738914,46.67,0.0,1
1146618,0.0,28.57,2
1608733,43.48,26.09,3
2042066,48.72,20.51,3
1870015,46.67,8.33,1
1322169,6.67,20.0,2
1579487,0.0,28.57,2
1786312,0.0,25.0,2
2027395,0.0,25.0,2
1788943,0.0,0.0,0
349088,10.71,25.0,2
1205927,45.31,26.56,3
1357447,43.48,26.09,3
1495303,3.33,20.0,2
1348228,0.0,0.0,0
382038,32.14,17.86,1
721698,4.29,5.0,0
1851914,3.33,3.33,0
375692,0.0,0.0,0
568432,3.23,0.0,0
752678,16.5,22.0,2
361377,35.42,18.75,3
576777,3.53,0.0,0
2156628,45.24,3.57,1
810464,0.55,0.35,0
1948854,0.0,32.14,2
472846,0.0,34.78,2
402848,0.0,44.44,2
1706714,17.86,50.0,2
408841,32.74,16.81,1
512744,1.14,10.23,0
1236266,3.57,28.57,2
2072836,8.15,6.67,0
1239301,7.08,0.0,0
2018859,45.0,0.0,1
428654,44.19,34.88,3
366499,6.67,1.25,0
700864,1.18,0.0,0
2084054,0.42,0.0,0
1828298,5.0,2.08,0
1717466,3.57,1.79,0
1081199,3.33,1.67,0
484043,7.08,2.08,0
1371978,8.62,6.03,0
469244,16.11,5.0,0
2126224,2.47,0.0,0
456407,24.26,9.56,1
1485056,3.57,17.86,2
1741423,0.0,0.0,0
857710,3.57,28.57,2
363669,0.0,10.71,0
604562,20.69,10.34,1
505894,0.68,0.0,0
944704,3.85,1.92,0
2175464,14.29,16.07,0
1936702,50.0,0.0,1
901016,2.28,3.04,0
1888128,21.21,10.61,1
1151523,1.69,0.0,0
411837,40.0,10.0,1
1135045,7.14,50.0,2
1272287,41.67,13.89,1
1230802,3.33,50.0,2
1397474,10.0,0.0,0
2095324,0.0,28.57,2
1803350,43.33,20.0,3
1541560,20.0,23.33,2
1974080,23.6,0.0,1
1721872,1.1,21.98,2
381862,0.0,21.43,2
1264110,2.53,11.62,0
1291404,0.41,2.45,0
1566924,28.0,12.0,1
1268430,2.5,0.0,0
1485190,4.71,4.71,0
2204368,6.48,1.41,0
2166134,4.26,13.83,0
1375384,60.0,0.0,1
1608016,17.86,42.86,2
1173932,0.0,2.68,0
1477981,6.67,3.33,0
667726,32.14,28.57,3
1697147,3.64,3.64,0
1774696,35.0,5.0,1
1227595,43.33,16.67,3
709212,35.8,16.05,1
547274,1.79,1.79,0
1126971,47.83,0.0,1
1507129,2.08,22.92,2
448666,20.45,10.23,1
1252669,4.44,2.22,0
369001,4.29,0.0,0
1983017,0.0,0.0,0
1270806,2.63,6.58,0
1046477,3.57,35.71,2
2072240,57.69,1.92,1
436863,0.0,30.0,2
2050637,0.0,21.43,2
636996,0.0,28.57,2
941324,0.0,26.67,2
1881075,35.71,39.29,3
1173945,0.0,0.0,0
1649307,5.0,1.04,0
1697722,1.22,0.61,0
991145,0.0,4.46,0
765404,37.25,17.65,3
603588,43.33,26.67,3
1567621,2.13,5.32,0
385995,17.65,0.0,0
417985,10.0,2.5,0
2032702,12.9,0.0,0
1724504,1.43,2.86,0
1974143,0.0,2.82,0
577214,0.0,28.57,2
1308629,8.47,0.0,0
1997101,35.53,21.05,3
403778,10.51,4.35,0
467443,3.12,46.88,2
1611729,1.71,14.96,0
1891663,3.57,1.79,0
1509923,1.55,7.77,0
1697126,0.0,13.33,0
1713807,0.0,8.33,0
2042389,7.14,35.71,2
1386556,14.16,2.65,0
1923691,2.5,0.0,0
1577547,28.57,20.88,3
2032462,33.33,45.45,3
508999,57.14,26.19,3
1898299,13.9,0.0,0
2155631,26.67,23.33,3
471977,53.33,22.67,3
558960,3.57,7.14,0
1924661,0.0,14.55,0
1254072,3.57,3.57,0
1711899,17.86,32.14,2
1120296,11.76,5.88,0
1650339,8.3,14.11,0
1647267,1.79,0.89,0
1252328,3.57,32.14,2
593805,0.0,42.86,2
1988184,7.14,32.14,2
519460,1.19,8.33,0
1900223,27.45,17.65,1
743654,41.67,20.83,3
1808678,40.0,20.0,3
2064507,5.36,26.79,2
1964906,0.0,0.0,0
1946064,25.32,3.8,1
1913887,2.01,1.17,0
528747,18.18,0.0,0
924588,3.33,10.0,0
1866507,0.0,30.0,2
1209112,0.0,0.0,0
1389829,0.0,0.0,0
1169448,3.33,0.0,0
1493130,48.72,38.46,3
926932,36.84,15.79,1
1179791,3.57,21.43,2
1002393,0.0,27.06,2
584344,0.0,0.0,0
841580,0.0,14.29,0
1822805,18.75,12.5,1
2197589,5.41,8.11,0
2026800,11.11,0.0,0
1988224,5.13,35.9,2
908026,50.57,20.69,3
1607255,18.46,12.31,0
1677227,4.0,4.0,0
1659307,3.57,1.79,0
1894303,20.0,10.0,1
2016940,8.46,1.15,0
383446,31.75,17.64,1
1865248,0.0,28.57,2
1814351,0.0,0.0,0
1554098,26.67,20.0,3
1588103,17.33,11.67,0
1505765,0.0,0.0,0
1025155,3.92,1.96,0
1791159,3.12,0.0,0
1794960,2.35,0.0,0
1457359,0.0,1.79,0
1296893,2.8,0.0,0
1276354,9.17,0.0,0
1118277,3.57,35.71,2
1972164,1.3,10.39,0
1266700,7.69,0.0,0
419987,60.0,0.0,1
1896183,3.9,0.25,0
1384794,3.15,5.51,0
465482,3.33,0.0,0
815632,43.75,3.12,1
1593319,12.96,0.0,0
2198461,4.88,0.0,0
1491914,0.0,28.57,2
1073621,12.12,0.0,0
1358390,0.0,0.0,0
1894141,33.33,26.67,3
1925275,3.57,35.71,2
1792159,0.0,32.14,2
1502122,27.27,12.73,1
2112186,5.31,0.0,0
1554019,1.89,9.97,0
1462213,1.41,7.04,0
1412288,0.0,0.0,0
690760,26.87,19.4,3
365880,3.51,28.07,2
1239334,26.67,22.22,3
1555677,16.67,16.67,0
2077449,28.07,26.32,3
792021,7.08,0.0,0
763246,0.88,7.08,0
1999181,3.57,50.0,2
862600,9.6,0.8,0
382204,3.57,5.36,0
2041402,50.0,32.5,3
1382384,2.22,8.89,0
417816,40.0,10.0,1
1687688,3.57,10.71,0
1933265,0.0,3.51,0
1625933,3.23,14.52,0
824100,23.38,19.48,1
2071360,50.0,0.0,1
411946,38.46,11.54,1
857582,5.0,3.33,0
2141283,4.88,0.0,0
1175110,1.0,7.0,0
427244,20.0,20.0,2
623580,0.0,6.25,0
2034322,0.0,0.0,0
1816996,3.33,46.67,2
1702226,27.06,18.82,1
2164335,2.97,7.06,0
1202439,0.0,10.0,0
1898472,47.37,19.3,3
1239856,3.75,0.0,0
1090217,0.0,0.0,0
1876007,42.5,1.25,1
2177150,45.16,0.0,1
1361194,0.0,0.0,0
1667588,26.8,16.49,1
445225,7.92,3.75,0
635164,0.0,0.0,0
2140075,6.25,28.12,2
1698691,50.0,12.5,1
1423601,50.0,0.0,1
1777782,18.75,28.12,2
1219039,12.5,40.62,2
1307743,0.0,35.71,2
1684024,5.65,12.1,0
1886539,9.58,0.0,0
1952377,21.43,35.71,2
1760562,0.0,3.33,0
539236,13.33,23.33,2
1502690,30.0,12.0,1
1918706,50.0,33.33,3
2099098,3.53,0.0,0
1620604,20.51,24.36,2
1981327,3.57,32.14,2
1583943,3.57,1.79,0
473952,0.0,1.79,0
1216239,3.33,50.0,2
720366,53.19,15.96,3
590224,10.34,6.03,0
547440,7.04,2.82,0
1188578,60.0,0.0,1
1673692,48.53,26.47,3
1769573,0.0,0.0,0
1126379,31.25,17.19,1
1041685,5.83,2.08,0
2031794,10.71,28.57,2
1591833,4.76,0.79,0
1217949,2.29,2.57,0
1298646,0.0,0.0,0
1888981,18.18,0.0,0
877400,0.0,14.09,0
1466828,7.08,0.0,0
1580865,8.51,2.13,0
2009446,12.5,46.88,2
2084971,0.0,0.0,0
1048437,2.7,2.7,0
1029345,0.0,0.89,0
1264838,4.0,30.0,2
1952771,0.0,0.0,0
2184676,4.72,8.3,0
934510,55.0,25.0,3
1632767,11.67,0.0,0
904668,4.23,21.13,2
2089980,3.31,12.58,0
2113201,1.76,3.53,0
1941450,25.0,1.79,1
1669934,3.01,6.77,0
1302554,51.28,38.46,3
2197347,3.57,0.4,0
446286,0.0,1.75,0
1115327,0.0,0.0,0
542990,14.62,0.0,0
544577,54.55,3.03,1
1924589,13.57,1.07,0
1650314,15.0,0.0,0
428595,50.0,15.79,3
1611271,0.0,28.07,2
2191664,10.18,7.52,0
1567157,39.13,2.17,1
2009832,0.0,0.0,0
801861,16.3,10.87,0
1217428,36.0,12.0,1
1992143,1.18,0.0,0
505422,39.02,13.41,1
1398036,2.21,11.06,0
1222426,26.15,30.77,3
1297448,6.67,40.0,2
1259698,5.26,47.37,2
823796,30.88,7.35,1
1636492,0.0,0.0,0
1397943,23.2,4.8,1
842272,23.88,10.45,1
626742,3.33,2.5,0
401352,5.26,0.88,0
1707728,10.59,1.18,0
619910,12.12,0.0,0
1008135,0.74,3.31,0
1223002,4.0,5.6,0
1962262,1.2,0.0,0
1938934,26.67,36.67,3
2023836,0.0,1.67,0
511784,7.08,0.0,0
1812024,0.0,0.0,0
1873606,0.0,35.71,2
486733,6.67,46.67,2
570832,22.22,5.56,1
2059860,0.0,11.5,0
1763423,10.0,12.0,0
795447,5.07,0.0,0
1467568,0.0,21.05,2
894468,40.85,14.08,1
2109997,13.33,40.0,2
1155797,2.94,10.59,0
653098,7.92,0.0,0
545646,43.33,0.0,1
1346939,53.33,23.33,3
1896681,9.09,1.26,0
1833829,0.0,0.0,0
1130906,44.19,9.3,1
1900741,3.57,46.43,2
427325,0.0,6.06,0
575795,3.85,2.4,0
1942973,0.2,0.0,0
1695034,32.14,28.57,3
758046,1.62,0.61,0
1715230,54.55,4.55,1
1064093,25.0,25.0,3
2152452,60.87,0.0,1
482400,11.11,11.11,0
1177791,3.09,1.82,0
492307,8.57,0.0,0
924266,36.67,33.33,3
1361385,2.63,0.0,0
1884046,3.57,28.57,2
1678708,12.9,22.58,2
469457,22.22,0.0,1
1648844,39.29,0.0,1
1088581,3.57,46.43,2
414077,15.25,0.0,0
1543934,0.0,20.0,2
1260658,20.59,1.47,1
1384517,3.57,21.43,2
1315407,21.54,7.69,1
2123824,43.33,36.67,3
1025771,29.27,4.88,1
1738364,1.06,3.72,0
1135738,10.0,11.43,0
449154,21.54,9.23,1
1858748,1.27,3.81,0
960897,23.33,13.33,1
1342742,24.39,0.0,1
550135,0.41,0.0,0
1592977,9.09,7.27,0
514522,3.33,50.0,2
552858,0.0,6.56,0
1802266,1.79,1.79,0
1222004,1.79,2.68,0
1146920,1.32,9.21,0
612854,55.06,12.62,1
1521961,10.0,0.0,0
2018054,1.67,2.5,0
1218420,3.25,1.22,0
365662,8.75,1.88,0
1750306,5.65,0.0,0
1876209,58.33,22.22,3
1463096,0.0,14.29,0
2031583,2.31,1.54,0
466024,10.62,2.21,0
912534,0.0,2.17,0
1205313,0.0,5.0,0
532308,12.9,16.13,0
1151165,16.67,11.67,0
377379,4.76,1.19,0
1984671,2.48,0.0,0
1828813,5.88,7.06,0
1701399,34.29,4.29,1
2094650,31.43,17.14,1
1962859,0.0,0.0,0
415615,5.71,0.0,0
545356,38.1,16.67,1
529898,24.69,11.11,1
2190717,0.81,4.88,0
1936783,6.67,0.0,0
688732,0.0,33.33,2
892330,42.11,15.79,1
1198971,3.2,0.0,0
543019,0.0,0.0,0
2038193,50.0,35.0,3
1532327,3.57,46.43,2
1558900,1.56,7.03,0
1379860,0.0,0.0,0
1274709,44.74,15.79,3
1844252,1.18,0.0,0
496358,0.0,0.0,0
431601,10.36,23.32,2
2113767,23.81,3.57,1
1937266,3.33,0.0,0
1620341,3.57,46.43,2
1177846,44.44,0.0,1
1704880,0.0,32.14,2
527923,0.0,34.78,2
1472189,0.0,11.67,0
1464140,18.52,22.22,2
1676203,0.0,1.18,0
1033933,12.96,0.0,0
1606324,1.33,1.33,0
2017154,0.0,0.44,0
1491548,1.18,1.76,0
1503888,0.0,2.78,0
2182247,1.18,0.0,0
1129815,3.57,6.25,0
2093551,4.8,3.6,0
1502313,53.57,0.0,1
1322491,43.24,0.0,1
1845602,3.85,20.77,2
1310468,29.17,8.33,1
1704459,1.66,6.22,0
1645878,0.82,2.04,0
1917455,24.24,4.55,1
878622,6.35,46.03,2
1624224,50.0,7.69,1
1656191,9.73,0.0,0
442338,53.33,3.33,1
1952345,9.73,0.0,0
1092177,2.11,7.75,0
1299000,30.0,0.0,1
1194813,1.79,1.79,0
912788,35.29,41.18,3
360677,1.11,12.22,0
1538419,50.7,19.72,3
2192279,0.0,19.3,2
1197460,9.02,0.0,0
1386930,0.0,25.0,2
1746590,1.14,3.14,0
1877035,32.5,22.5,3
805077,46.67,40.0,3
1710852,2.95,3.8,0
505706,0.0,21.43,2
1486745,3.57,5.36,0
394654,22.22,0.0,1
1435320,3.33,26.67,2
1026089,1.35,4.73,0
1843972,0.0,2.46,0
1866922,1.75,2.63,0
568295,43.55,19.35,3
567354,3.57,14.29,0
2079967,46.43,1.79,1
1686544,31.43,8.57,1
1154761,15.38,15.38,0
2204663,0.0,28.57,2
1126357,25.66,18.58,1
646030,6.01,0.0,0
1705701,2.2,2.2,0
1425518,0.0,0.0,0
2144569,20.0,30.0,2
2087991,35.29,20.59,3
1553033,26.26,15.15,1
883808,22.22,13.89,1
1114792,13.33,0.0,0
1832346,1.65,1.65,0
1933330,0.0,12.39,0
1905825,0.61,0.0,0
1204496,1.6,0.0,0
1777873,2.5,10.71,0
538621,0.0,8.33,0
531219,18.18,27.27,2
1707428,3.33,4.17,0
693096,0.0,0.89,0
519774,2.35,11.18,0
2051540,59.21,10.71,1
392469,3.33,46.67,2
2091519,0.0,1.33,0
1369921,10.0,13.33,0
575026,3.32,4.15,0
1116215,28.24,0.0,1
1302366,42.86,32.14,3
1850466,33.33,0.0,1
377795,3.03,33.33,2
1321645,31.58,18.95,3
2155963,2.01,14.77,0
1422457,37.5,40.0,3
1518912,36.67,36.67,3
2130895,7.69,21.54,2
1712709,31.11,16.67,1
1524979,34.38,28.12,3
1306826,33.33,9.72,1
688230,0.71,2.12,0
548805,0.0,33.33,2
1199420,50.0,0.0,1
1525617,45.16,29.03,3
620528,7.69,10.26,0
1622966,34.62,17.31,1
1203484,1.67,0.0,0
1575429,48.48,27.27,3
498713,0.0,0.0,0
1488606,20.0,0.0,0
438228,14.29,14.29,0
804085,9.6,0.0,0
1620435,5.36,2.68,0
639388,20.0,0.0,0
1178204,27.59,24.14,3
1068797,30.88,8.82,1
428646,28.57,25.0,3
596900,0.41,0.0,0
1633508,3.57,35.71,2
1560591,15.0,0.0,0
2070369,58.97,28.21,3
1821911,35.71,8.93,1
1167721,0.0,0.88,0
1891817,14.29,0.0,0
1981536,0.0,0.0,0
2128842,15.0,0.0,0
1255250,7.14,25.0,2
1737628,0.0,0.0,0
468759,1.18,5.29,0
1724466,1.19,2.98,0
358042,2.84,9.22,0
1680866,22.22,11.11,1
1384394,4.55,0.0,0
1575571,35.21,14.08,1
1854578,17.86,0.0,0
507339,10.59,1.18,0
1708856,60.0,0.0,1
1576802,0.0,10.0,0
1511133,15.42,4.85,0
581329,2.47,8.48,0
1961533,0.0,15.0,0
961821,3.03,0.0,0
1547696,0.0,5.56,0
601913,44.19,32.56,3
1553716,16.0,8.0,0
1760341,5.56,6.94,0
2043742,47.5,0.0,1
2168908,43.33,33.33,3
719152,7.48,0.34,0
1189177,3.7,0.0,0
2130973,0.0,2.5,0
1913088,2.82,12.68,0
1160750,2.22,3.33,0
1718929,0.0,1.19,0
1209788,37.5,42.5,3
1009673,46.15,6.41,1
1504551,28.57,0.0,1
370477,3.57,46.43,2
1163304,3.2,1.6,0
1664285,28.57,0.0,1
1659478,4.29,4.29,0
1231636,28.07,29.82,3
1899292,25.0,25.0,3
1920167,7.08,0.0,0
1770207,60.53,21.05,3
413086,10.0,16.67,0
1682344,13.33,0.0,0
394879,10.0,46.67,2
1852877,17.33,1.67,0
420069,6.25,0.0,0
1804133,2.95,0.0,0
843190,0.0,5.83,0
1809251,10.71,14.29,0
1784531,30.0,20.0,3
2156336,3.97,19.84,2
1868189,0.0,16.67,0
1554838,0.88,3.51,0
1837565,6.67,1.67,0
2131321,0.0,32.14,2
1920734,7.58,1.52,0
1134619,0.0,0.0,0
973437,0.0,30.0,2
1656361,44.44,0.0,1
1584274,1.25,16.25,0
2123632,1.79,12.5,0
1996297,18.18,13.64,0
811958,4.8,0.4,0
1589423,20.0,0.0,0
923918,21.43,1.79,1
1923310,3.26,0.54,0
1957697,34.21,26.32,3
2093939,0.0,3.57,0
1634347,45.24,33.33,3
1424160,1.19,19.05,2
1037601,0.0,0.0,0
1030943,3.33,0.0,0
1707962,8.87,0.0,0
1041059,3.57,46.43,2
2112431,1.19,13.1,0
1227475,37.5,1.25,1
625896,20.0,32.5,2
438334,3.57,12.5,0
908716,27.06,18.82,1
1637501,44.07,4.24,1
954303,44.44,50.0,3
1471262,6.67,3.33,0
560098,0.0,0.0,0
1176807,7.5,2.5,0
1552238,3.57,1.79,0
1956310,0.0,7.08,0
1281546,1.79,28.57,2
1340483,26.87,0.0,1
1517454,40.0,26.67,3
1852279,0.0,3.57,0
1352749,12.39,0.0,0
505191,10.59,3.53,0
434320,10.0,0.0,0
1219867,4.35,30.43,2
1819300,39.29,0.0,1
1532617,13.56,0.0,0
1237578,36.92,40.0,3
1768690,1.75,14.91,0
2152813,10.71,21.43,2
1511062,47.37,10.53,1
1241090,6.67,46.67,2
1672351,0.0,42.86,2
587757,3.57,10.71,0
1940939,0.0,0.0,0
555128,13.33,2.22,0
1950621,20.93,0.0,1
1006433,1.79,30.36,2
1340489,5.71,17.86,2
1564902,21.43,1.79,1
1481842,14.29,5.36,0
807269,3.33,3.33,0
1713224,7.63,0.0,0
1386380,47.5,8.75,1
1848163,42.0,13.0,1
1637405,0.0,15.0,0
705776,1.18,8.24,0
828600,2.38,10.71,0
1175996,4.42,3.54,0
1278710,3.57,5.36,0
2146442,35.85,14.15,1
937122,5.83,10.83,0
533059,40.0,20.0,3
1624550,0.0,6.67,0
369162,9.38,50.0,2
1363580,0.0,4.71,0
407353,2.02,3.54,0
1695636,15.94,2.17,0
1519295,25.0,16.07,1
1984536,0.0,0.0,0
395423,23.53,0.0,1
1461924,1.63,0.61,0
686750,1.18,4.71,0
1403807,27.85,24.05,3
1888232,0.0,20.35,2
598769,48.28,31.03,3
1477873,12.0,0.0,0
1272340,0.76,15.91,0
1609506,24.24,12.12,1
1114904,16.25,0.0,0
1944662,1.79,1.79,0
1275549,44.44,8.89,1
866664,57.75,19.72,3
1981062,8.75,0.0,0
1975375,21.65,12.37,1
1776614,6.41,0.0,0
495754,2.5,0.83,0
577001,53.12,28.12,3
1915441,0.0,0.0,0
1136752,5.0,3.75,0
2086667,22.97,6.76,1
403291,0.0,32.14,2
2059263,2.17,3.26,0
917024,0.0,43.33,2
516344,6.67,33.33,2
536923,2.74,6.16,0
1176736,22.58,4.03,1
571699,0.68,0.0,0
1116244,15.38,7.69,0
1135332,41.67,29.17,3
1191374,0.0,0.0,0
1635908,32.14,12.5,1
395980,20.0,22.0,2
1536740,2.54,0.0,0
584222,5.0,3.12,0
1471771,3.33,0.0,0
894360,3.57,21.43,2
1305435,0.0,11.76,0
383569,2.12,6.71,0
1211284,15.38,15.38,0
537923,4.44,5.0,0
553054,0.0,32.14,2
1486366,24.62,10.77,1
1712228,4.58,3.75,0
909846,11.5,6.19,0
1553578,0.0,1.04,0
2071804,42.86,32.14,3
1904534,3.12,0.0,0
2189451,9.33,1.33,0
888556,60.0,6.67,1
1536367,4.0,2.8,0
1149470,20.0,14.0,1
1218342,33.33,3.33,1
1847648,1.68,0.31,0
1847918,27.0,17.0,1
1709813,6.67,0.0,0
1209019,0.8,17.6,2
1204691,0.0,0.0,0
1684647,28.57,10.2,1
484944,1.79,25.0,2
1681390,0.0,33.33,2
1874610,11.67,0.0,0
1743890,17.5,35.0,2
1767479,60.29,1.47,1
906116,0.0,32.14,2
1807785,9.38,46.88,2
1017915,4.55,0.57,0
1092739,1.27,0.0,0
1605805,56.25,21.88,3
972143,7.14,46.43,2
1319994,2.35,20.0,2
2113596,0.0,0.0,0
1118915,43.33,20.0,3
1818858,3.33,5.0,0
463363,3.91,0.78,0
1780680,12.5,6.25,0
2118633,5.56,1.11,0
2024693,1.64,11.48,0
1878479,59.65,0.0,1
2122011,3.31,0.0,0
2184481,6.67,16.67,0
1061003,52.5,0.0,1
713222,22.99,10.34,1
1194327,24.62,9.23,1
2159457,6.09,2.17,0
1875499,50.0,38.1,3
1921375,0.0,5.36,0
395225,27.03,0.0,1
1939851,0.0,23.33,2
1889267,25.0,0.0,1
368472,2.36,11.81,0
1037025,2.95,3.8,0
2203062,2.26,11.28,0
1637047,50.0,0.0,1
1943245,20.0,20.0,2
1577534,2.35,12.94,0
1876779,0.0,0.0,0
941094,38.67,14.67,1
432038,36.84,21.05,3
760138,19.7,20.3,2
1541222,25.81,9.68,1
1745337,6.67,0.0,0
793621,3.57,0.0,0
716032,0.0,0.0,0
1851413,25.88,9.41,1
1936105,58.33,20.83,3
1793779,3.57,35.71,2
1596814,2.67,4.0,0
1768616,52.0,32.0,3
585912,2.48,0.0,0
1318281,32.0,20.0,3
1932744,0.0,0.0,0
1357117,3.06,19.39,2
1171542,4.71,4.12,0
576004,6.06,12.12,0
2097317,3.57,1.79,0
853548,2.5,4.17,0
1872734,4.17,0.0,0
1090611,28.57,39.29,3
2046886,50.0,13.33,1
2162371,34.29,17.14,1
2111451,5.83,0.0,0
1853494,3.57,50.0,2
1429781,1.52,4.94,0
657496,0.0,0.0,0
705598,25.58,23.26,3
1786279,8.24,1.76,0
1252327,34.38,14.84,1
2093997,5.26,1.75,0
531373,0.0,1.79,0
1702399,24.44,11.11,1
951615,1.75,7.02,0
1144481,1.79,26.79,2
431845,37.04,18.52,3
2082912,25.0,8.33,1
2084639,38.46,11.54,1
1784528,2.47,9.26,0
511893,4.57,3.72,0
1936989,3.67,46.67,2
1963611,0.41,0.0,0
1563348,20.34,5.93,1
1660022,2.7,3.38,0
360916,22.73,9.09,1
1933281,1.01,11.11,0
1496233,54.41,0.74,1
624640,32.5,2.5,1
1627631,11.25,0.0,0
1299743,20.93,16.28,1
2080768,21.05,12.28,1
717516,50.0,22.22,3
2173827,25.0,42.86,2
1125319,42.31,15.38,1
1650954,0.0,32.14,2
1273096,17.86,21.43,2
1564587,23.64,10.91,1
411410,3.57,1.79,0
